#Digilent WaveForms Network Analyzer - Bode
#Device Name: ADP3450
#Serial Number: SN:210018B23D40
#Date Time: 2026-07-24 07:55:23.330
#Start: 500 Hz
#Stop: 1.02319e+06 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 0.1 X
#Settle: 100 ms
#MinPeriods: 16 
#Channel: Channel 2
#Range: 21.9572 V
#Offset: -0.000630704 V
#Relative: yes
#Channel: Channel 3
#Range: 21.8563 V
#Offset: -0.000101478 V
#Relative: no
#Channel: Reference 1
#Start: 50000 Hz
#Stop: 1.02319e+06 Hz
#Steps: 101
#Relative: no
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: Triangle
#Frequency: 10 kHz
#Period: 100 us
#Amplitude: 1 V
#Offset: 1.65 V
#Symmetry: 50 %
#Phase: 270 °

Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg),Channel 3 Magnitude (dB),Reference 1 Magnitude (dB),Reference 1 Phase (deg)
7318.757913546777,-12.29114556846391,-177.6884524055898,13.334525643299,,
7431.206944867344,-12.63197692788277,-177.6856717806889,13.50199111657912,,
7545.383698951022,-12.97319204377552,-177.6694188879332,13.69389328374556,,
7661.314721388389,-13.30821579966932,-177.6689912050257,13.86903530089386,,
7779.026965629664,-13.64478420365687,-177.6458852243056,14.04043297838227,,
7898.547799251241,-13.98108661778389,-177.63963806536,14.20327047961331,,
8019.905010318573,-14.31392853912796,-177.6112833188716,14.37845347862462,,
8143.12681384675,-14.64689302519764,-177.5969164544373,14.54285069098135,,
8268.241858360341,-14.97904045501151,-177.5805895866615,14.70374431099648,,
8395.279232554103,-15.30884422220614,-177.550180998151,14.86059228150361,,
8524.26847205593,-15.63625538679547,-177.5403876639792,15.02239891841445,,
8655.239566293789,-15.96456510732219,-177.5202081218175,15.17761150779084,,
8788.22296546808,-16.28974370791538,-177.5020307884417,15.32246092889543,,
8923.249587631228,-16.61633613975482,-177.477145594092,15.4792857077194,,
9060.350825875974,-16.94238762389663,-177.4631153341135,15.62735629405867,,
9199.558555634121,-17.26864591767523,-177.435172533886,15.77339087467299,,
9340.905142087418,-17.59348994197602,-177.4058612189652,15.91227898142764,,
9484.423447692365,-17.91819379317845,-177.3751286507863,16.06079575367988,,
9630.146839820569,-18.24299179964571,-177.3615064824692,16.20111410217139,,
9778.109198516466,-18.56902393895901,-177.3260737949446,16.32338265621906,,
9928.34492437436,-18.89275563001278,-177.2823129546024,16.47424217030573,,
10080.88894653636,-19.21458540900176,-177.250565094565,16.60740051586674,,
10235.77673081325,-19.53816127655575,-177.2250283357125,16.73832063730205,,
10393.04428793017,-19.86097413607404,-177.1868159123057,16.86574494909601,,
10552.72818189888,-20.1798896951941,-177.1458419570285,16.98957613253846,,
10714.86553851884,-20.50419260299167,-177.1261459759481,17.1198595802218,,
10879.49405400866,-20.82725003122748,-177.0867822197578,17.24195741736274,,
11046.65200377042,-21.15134742494609,-177.0367355885882,17.35892505601713,,
11216.37825128847,-21.47421795304107,-176.9910141848593,17.47782580898815,,
11388.71225716506,-21.7978856475719,-176.9617665070077,17.59669876236817,,
11563.69408829469,-22.12038743839562,-176.9160674809148,17.71089979874099,,
11741.36442717956,-22.44455443035256,-176.8684356546677,17.81036809587459,,
11921.764581388,-22.76545292982512,-176.7947191428484,17.93039091792583,,
12104.93649315839,-23.08942526783042,-176.7712061884383,18.03507011298004,,
12290.92274915042,-23.41789202601967,-176.7159697901874,18.1363106566305,,
12479.76659034644,-23.747570672827,-176.6628779256346,18.2329855713689,,
12671.51192210468,-24.07391351301941,-176.6049919013539,18.33119507072485,,
12866.20332436711,-24.40449612002949,-176.5373907537551,18.42223982825719,,
13063.88606202408,-24.73570126320152,-176.5190442188434,18.49313591997567,,
13264.6060954382,-25.07092168526086,-176.4071989995864,18.57926533945575,,
13468.41009112988,-25.41028426772079,-176.3815204470753,18.65297717382598,,
13675.34543262716,-25.74110603861995,-176.3209972199927,18.70820307977185,,
13885.46023148213,-26.08456260620347,-176.2316424123516,18.79002444424033,,
14098.80333845666,-26.41928079861916,-176.1806646849843,18.85302087318506,,
14315.42435487997,-26.76230087937051,-176.0780630055709,18.8972874810912,,
14535.37364418076,-27.10467693579447,-176.022646757934,18.96280164907193,,
14758.70234359644,-27.45297385847655,-175.9235042506111,18.99527389917181,,
14985.46237606235,-27.79980841420357,-175.7949094393969,19.0152330863096,,
15215.7064622836,-28.15329585482587,-175.7400024069993,19.04960633433312,,
15449.48813299235,-28.51052428782707,-175.5963202861306,19.07635369737312,,
15686.86174139358,-28.86211234829263,-175.5116695558922,19.09209630414884,,
15927.88247580185,-29.22780577144016,-175.4150836177984,19.12545970567789,,
16172.60637247244,-29.59538203761396,-175.3202390904871,19.14971383313626,,
16421.09032862943,-29.97181872558098,-175.192836531234,19.17335994859825,,
16673.39211569415,-30.34455995626178,-175.0150844350151,19.18228262207754,,
16929.57039271674,-30.71700655170417,-174.9021408953555,19.21803221553504,,
17189.68472001409,-31.10818186853932,-174.7579772509938,19.2391551316284,,
17453.7955730174,-31.50641911753004,-174.6468907752387,19.25958237325842,,
17721.96435633242,-31.89851155432372,-174.4705177423992,19.27427121140633,,
17994.25341801577,-32.31291740941596,-174.286807708782,19.30026976859854,,
18270.72606407056,-32.7050412814471,-174.0535410392479,19.31946796647842,,
18551.44657316479,-33.12156399933755,-173.87703344881,19.32810736160486,,
18836.4802115758,-33.54637710463165,-173.6327747467354,19.35619593721562,,
19125.89324836449,-33.98722089733015,-173.4066945305436,19.37369156965868,,
19419.75297078247,-34.41848783688998,-173.132605493656,19.38843540748029,,
19718.12769991611,-34.88861124200822,-172.7836303297356,19.40648864790031,,
20021.08680657091,-35.35875586822804,-172.4677569854584,19.42364444591373,,
20328.70072739984,-35.83970215202286,-172.2016868930617,19.43896790341359,,
20641.04098127962,-36.32992027217795,-171.8068123460612,19.45254157997552,,
20958.18018593849,-36.84604733268036,-171.479850190567,19.46982394342962,,
21280.19207483955,-37.3746849069466,-170.9236972990653,19.48416953866744,,
21607.15151432341,-37.92161321114653,-170.4655388924074,19.49747511074692,,
21939.13452101437,-38.5081438707516,-169.7967726966559,19.51284832300808,,
22276.21827949384,-39.12144975072714,-169.2279445842453,19.52435214703015,,
22618.48116024552,-39.73878917464595,-168.4296839389169,19.53969082785974,,
22966.00273787611,-40.41702828568346,-167.5916289032344,19.55238432553604,,
23318.8638096161,-41.13772908828892,-166.4158176555329,19.55536661245557,,
23677.14641410478,-41.86563207361347,-165.426896763672,19.57786541643212,,
24040.93385046378,-42.647186061063,-164.1554374559803,19.58952000954544,,
24410.31069766387,-43.50865270256284,-162.1647358597827,19.59516121604576,,
24785.36283418906,-44.41935138554299,-159.9947383233058,19.61133150035166,,
25166.17745800311,-45.44781658501338,-157.2562311227919,19.61824636495491,,
25552.84310682255,-46.50118438604119,-154.1919608201368,19.63335590914119,,
25945.44967870139,-47.67341406602733,-150.2490665761628,19.64380577362555,,
26344.08845293195,-48.96734565296697,-144.3598234097803,19.65010167483668,,
26748.85211126698,-50.29219942179787,-136.906038594857,19.66303509387128,,
27159.83475946767,-51.79244723382069,-125.8512251547344,19.65961044880646,,
27577.13194918285,-52.793375494224,-111.0737808902855,19.68177285393974,,
28000.84070016439,-53.32060159972804,-94.10416877539176,19.68844604815493,,
28431.05952282376,-53.04339567478444,-76.29331042807496,19.70002175633561,,
28867.88844113535,-51.906408588674,-60.90055587446278,19.70824503116266,,
29311.42901589152,-50.62200178583061,-49.52540473421786,19.71661557557739,,
29761.78436831517,-49.22954323857664,-41.2821334913403,19.72476185954216,,
30219.05920403477,-47.85300692208254,-34.93053045993412,19.73147778691049,,
30683.35983742817,-46.65061462013832,-30.80359629046832,19.7392643388191,,
31154.79421634003,-45.5077796622073,-27.14732391737449,19.74505864930924,,
31633.47194717939,-44.44998185051646,-24.86137243037564,19.74793072287173,,
32119.50432040253,-43.410462734078,-22.51125734971698,19.76129344062975,,
32613.00433638758,-42.45766695841796,-20.80238122575953,19.76790068781094,,
33114.08673170664,-41.59205167027308,-19.69494316815893,19.77215474615431,,
33622.86800580144,-40.72105708410567,-18.51839223539858,19.77815200379702,,
34139.46644806901,-39.87740497193235,-17.68407193055155,19.78699781835932,,
34664.00216536342,-39.08289172808199,-17.07286740449569,19.79355963913206,,
35196.59710992011,-38.26162807335307,-16.77469950088927,19.78992232216751,,
35737.37510770919,-37.49702573674447,-16.56953939329375,19.80531164684317,,
36286.46188722453,-36.69129220329434,-16.18120101140309,19.81055818005761,,
36843.98510871493,-35.88994027375908,-16.23723068095897,19.81484333319632,,
37410.07439386476,-35.10610377913298,-16.30517296938027,19.81743327034976,,
37984.86135593029,-34.29195580263648,-16.57268984898926,19.82632717965777,,
38568.47963033916,-33.42732872668827,-17.02314690350117,19.83127492522312,,
39161.06490576017,-32.50961454315127,-17.79315402966358,19.8238421146262,,
39762.75495565016,-31.56187929718178,-18.56708163054891,19.83967654716742,,
40373.68967028579,-30.53266128748078,-19.83845251716971,19.8427134948572,,
40994.01108928746,-29.40666225082794,-21.53795240235769,19.83080974708117,,
41623.86343464274,-28.17356224922059,-23.80208732605305,19.84685914851025,,
42263.39314423755,-26.79994737967193,-26.941838698198,19.84646606611091,,
42912.74890590213,-25.25726833708966,-31.42902305882333,19.82628458199001,,
43572.08169198046,-23.51902646690172,-38.06759045793288,19.83164775882565,,
44241.5447944305,-21.61608958363479,-48.33831592017307,19.8106466537197,,
44921.29386046409,-19.7870741048714,-64.36164192681917,19.76530761520431,,
45611.48692873403,-18.74746176113506,-87.1006534887764,19.74233049016465,,
46312.28446607755,-19.25562021739142,-111.2909294712536,19.74682983210447,,
47023.84940482402,-20.92108634996776,-129.9389457946978,19.77779408243483,,
47746.34718067601,-22.88250445175833,-142.2610079669431,19.81468691041448,,
48479.94577117247,-24.72561857077755,-150.2614664169426,19.83569094573845,,
49224.81573474257,-26.38011397071178,-155.5946188687006,19.86119947017202,,
49981.13025036001,-27.84902248942836,-159.2707153119797,19.87466735693382,-27.84314449773849,-1.121476063362887e+304
50749.06515780613,-29.16652929815233,-161.9183232848037,19.87824451971665,-27.84314449773849,-1.532661212983905e+304
51528.7989985521,-30.35257998767313,-163.3886817122626,19.88104328767975,-30.33542956804423,1.289179007023228e-231
52320.51305726884,-31.3323360101626,-165.2614350159873,19.88509720230251,-32.30571393361741,-281577.7753906999
53124.39140397508,-32.35797299825687,-166.5958699402523,19.90234185465917,-32.30571393361741,-2.152002601710134e+304
53940.62093683262,-33.29347028266282,-167.4634610452104,19.90782143251176,-34.11808234789601,-1.877159601547197e+304
54769.39142559954,-34.18264389290547,-168.2087876409485,19.9122781156633,-34.11808234789601,-1.670893148220753e+304
55610.89555575067,-35.0103780684744,-168.6378847450512,19.9162742903793,-35.75176475016636,-1.327205716022734e+304
56465.32897327615,-35.83554708750483,-168.9608859421329,19.91474126449161,-35.75176475016636,-1.190053660585999e+304
57332.89033016836,-36.58215849059721,-169.2558502144346,19.9217943570253,-37.26795618259721,-1.532661212983905e+304
58213.78133060745,-37.35263479470269,-168.7904256054383,19.90725079499908,-37.26795618259721,1.289179007023228e-231
59108.20677785688,-37.99144278478161,-168.770800699846,19.9199198820808,-38.63200843467397,-281577.5253906999
60016.37462187903,-38.70005339672818,-168.9916101360242,19.91732723129706,-38.63200843467397,-2.014313745670669e+304
60938.4960076829,-39.44037973148274,-168.8367964546598,19.93283934287345,-40.09044648021981,-1.808315173503546e+304
61874.78532441416,-40.15538488369361,-168.3841987020818,19.92914416813757,-40.09044648021981,-1.602584474496725e+304
62825.46025519991,-40.93515499108797,-167.949368883454,19.94128548227084,-41.61133813125444,-1.190053660649928e+304
63790.74182775879,-41.68000802499385,-166.8156990059875,19.93443252930321,-41.61133813125444,-1.190053660585999e+304
64770.85446578915,-42.44116880278654,-165.7522025892229,19.94622141298109,-43.16735095448485,-1.532661212983905e+304
65766.02604114654,-43.35719902911194,-163.7902881384527,19.93627367944542,-43.16735095448485,1.289179007023228e-231
66776.48792682274,-44.19641836733402,-161.3961730342382,19.95024483161648,-44.99208023055562,-281577.5253906999
67802.47505073925,-45.11446912147605,-157.4388198453474,19.94357351724296,-44.99208023055562,-1.877160643918831e+304
68844.22595036666,-46.05394784445461,-151.5751311683035,19.95498812977214,-46.8680672143079,-1.670893148220753e+304
69901.98282818387,-46.89750313645865,-143.3315136766093,19.95420194027305,-46.8680672143079,-1.327474639537596e+304
70975.99160798882,-47.40847492770034,-131.8372925660266,19.9578460622402,-47.2994693927659,-1.190053660585999e+304
72066.50199207495,-46.99314411465261,-117.5691043128782,19.96098488970265,-47.2994693927659,-1.190053660601966e+304
73173.76751928561,-45.50006824964549,-104.6190045058929,19.96009807448219,-43.72880156592147,-1.532661212983905e+304
74298.04562396099,-43.06331115532038,-98.29392276632706,19.96291374915115,-43.72880156592147,1.289179007023228e-231
75439.59769579025,-40.44263815968807,-101.0427416923269,19.95391712926588,-38.86950229354352,-281577.5253906999
76598.68914058349,-38.3134113606842,-112.176401954226,19.96410250393976,-38.86950229354352,-1.533471118898442e+304
77775.58944197766,-37.48644855213919,-127.7752117122125,19.96660786662368,-37.70218233280643,-1.258629165114788e+304
78970.57222408996,-37.77601124346393,-141.6314052488069,19.96442780859235,-37.70218233280643,-1.190053660601966e+304
80183.91531513458,-38.58009590685728,-151.6556464356061,19.97275284065297,-39.33026528686043,-1.190053660601966e+304
81415.9008120162,-39.52212847554753,-158.1834074773764,19.97515471048862,-39.33026528686043,-1.190053660601966e+304
82666.81514591664,-40.46896321865744,-162.2375260315057,19.97719715274199,-41.16857989778473,-1.532661212983905e+304
83936.94914888845,-41.33330681641895,-165.149212340433,19.98105085916421,-41.16857989778473,1.289179007023228e-231
85226.59812147243,-42.09005770041153,-167.2399764529995,19.98223138196126,-42.68408188216556,-265129.5253906999
86536.06190135343,-42.75946043150127,-168.4564481459971,19.98210003911801,-42.68408188216556,-1.121209228566696e+304
87865.64493307151,-43.4802991952246,-169.8478371668098,19.98713332853037,-43.98407792628984,-1.12147606334692e+304
89215.65633880373,-44.08094104546022,-170.5559651050171,19.98945287963812,-43.98407792628984,-1.190053660585999e+304
90586.40999023382,-44.64063310606819,-170.9392250384241,19.97586023252403,-45.10252329829453,-1.190053660601966e+304
91978.22458152605,-45.12545266138638,-171.7220465505089,19.99297861641573,-45.10252329829453,-1.190053660601966e+304
